name,team,pos,wk,opp,ATT,YDS,AVG,TD,TGTS,REC,YDS,TD,FUM,LST,FPTS/G,FPTS
 Justice HillF • 13 - 3 @ CLE,BAL,RB,15,CLE,1,3,3,0,1,1,15,0,0,0,2.8,2.8
 Samaje PerineF • 35 - 17 vs. ATL,CIN,RB,7,ATL,1,0,0,0,2,2,8,0,0,0,2.8,2.8
 Julius ChestnutF • 22 - 36 vs. JAX,TEN,RB,14,JAX,0,0,0,0,2,2,8,0,0,0,2.8,2.8
 Spencer BrownF/OT • 37 - 34 @ ATL,CAR,RB,8,ATL,6,27,4.5,0,1,0,0,0,0,0,2.7,2.7
 Justin JacksonF • 15 - 9 vs. GB,DET,RB,9,GB,4,27,6.8,0,0,0,0,0,0,0,2.7,2.7
 Tyrion Davis-PriceF • 38 - 13 vs. ARI,SF,RB,18,ARI,8,27,3.4,0,0,0,0,0,0,0,2.7,2.7
 Michael CarterF • 10 - 3 @ NE,NYJ,RB,11,NE,8,19,2.4,0,2,1,-2,0,0,0,2.7,2.7
 J.J. TaylorF • 26 - 3 vs. IND,NE,RB,9,IND,10,9,0.9,0,1,1,8,0,0,0,2.7,2.7
 Patrick TaylorF • 20 - 26 @ MIA,GB,RB,16,MIA,0,0,0,0,1,1,17,0,0,0,2.7,2.7
 Ameer AbdullahF • 38 - 20 vs. HOU,LV,RB,7,HOU,0,0,0,0,2,2,7,0,0,0,2.7,2.7
 Avery WilliamsF/OT • 37 - 34 vs. CAR,ATL,RB,8,CAR,0,0,0,0,2,2,7,0,0,0,2.7,2.7
 Troy HairstonF • 10 - 17 vs. TEN,HOU,FB,8,TEN,0,0,0,0,2,2,7,0,0,0,2.7,2.7
 Kyle JuszczykF • 35 - 7 vs. TB,SF,FB,14,TB,0,0,0,0,2,2,7,0,0,0,2.7,2.7
 Jeff Wilson Jr.F • 23 - 17 @ LAC,MIA,RB,14,LAC,4,26,6.5,0,0,0,0,0,1,0,2.6,2.6
 Justice HillF • 10 - 9 vs. DEN,BAL,RB,13,DEN,1,2,2,0,2,2,4,0,1,0,2.6,2.6
 Chuba HubbardF • 22 - 14 vs. NO,CAR,RB,3,NO,3,25,8.3,0,0,0,0,0,0,0,2.5,2.5
 Jordan MasonF • 13 - 0 vs. NO,SF,RB,12,NO,5,25,5,0,0,0,0,0,0,0,2.5,2.5
 Kenneth GainwellF • 26 - 17 vs. DAL,PHI,RB,6,DAL,5,25,5,0,0,0,0,0,0,0,2.5,2.5
 Avery WilliamsF • 25 - 15 @ CAR,ATL,RB,10,CAR,4,25,6.2,0,0,0,0,0,0,0,2.5,2.5
 Jaylen WarrenF • 14 - 17 vs. NE,PIT,RB,2,NE,4,15,3.8,0,1,1,0,0,0,0,2.5,2.5
 Matt BreidaF • 28 - 20 @ DAL,NYG,RB,12,DAL,2,6,3,0,1,1,9,0,0,0,2.5,2.5
 Matt BreidaF • 27 - 13 @ SEA,NYG,RB,8,SEA,2,5,2.5,0,2,1,10,0,0,0,2.5,2.5
 Avery WilliamsF • 26 - 27 vs. NO,ATL,RB,1,NO,2,7,3.5,0,1,1,8,0,0,0,2.5,2.5
 Rex BurkheadF • 17 - 29 vs. PHI,HOU,RB,9,PHI,1,9,9,0,2,1,6,0,0,0,2.5,2.5
 James CookF • 20 - 12 vs. NYJ,BUF,RB,14,NYJ,4,6,1.5,0,1,1,9,0,0,0,2.5,2.5
 JaMycal HastyF/OT • 40 - 34 vs. DAL,JAX,RB,15,DAL,1,13,13,0,1,1,2,0,0,0,2.5,2.5
 Michael CarterF • 23 - 6 @ SEA,NYJ,RB,17,SEA,1,2,2,0,3,2,3,0,0,0,2.5,2.5
 Michael CarterF • 11 - 6 @ MIA,NYJ,RB,18,MIA,3,4,1.3,0,3,2,1,0,0,0,2.5,2.5
 Zamir WhiteF • 32 - 23 vs. DEN,LV,RB,4,DEN,2,24,12,0,0,0,0,0,0,0,2.4,2.4
 Boston ScottF • 40 - 33 vs. GB,PHI,RB,12,GB,3,24,8,0,0,0,0,0,0,0,2.4,2.4
 D'Onta ForemanF • 13 - 3 @ BAL,CAR,RB,11,BAL,11,24,2.2,0,1,0,0,0,0,0,2.4,2.4
 Matt BreidaF • 20 - 21 @ TEN,NYG,RB,1,TEN,5,24,4.8,0,0,0,0,0,0,0,2.4,2.4
 Dwayne WashingtonF • 13 - 27 vs. BAL,NO,RB,9,BAL,3,7,2.3,0,1,1,7,0,0,0,2.4,2.4
 Ronnie RiversF • 24 - 10 vs. CAR,LAR,RB,6,CAR,1,0,0,0,1,1,14,0,0,0,2.4,2.4
 Jerick McKinnonF • 27 - 30 @ LAC,KC,RB,11,LAC,6,24,4,0,1,1,0,0,1,1,2.4,2.4
 Mike BooneF • 9 - 16 vs. NYJ,DEN,RB,7,NYJ,4,23,5.8,0,0,0,0,0,0,0,2.3,2.3
 Trestan EbnerF • 23 - 20 vs. HOU,CHI,RB,3,HOU,7,23,3.3,0,1,0,0,0,0,0,2.3,2.3
 Khalil HerbertF • 32 - 35 vs. MIA,CHI,RB,9,MIA,7,23,3.3,0,0,0,0,0,0,0,2.3,2.3
 Zonovan KnightF • 17 - 20 vs. DET,NYJ,RB,15,DET,13,23,1.8,0,0,0,0,0,0,0,2.3,2.3
 Sony MichelF • 23 - 37 vs. SEA,LAC,RB,7,SEA,2,5,2.5,0,3,1,8,0,0,0,2.3,2.3
 Caleb HuntleyF • 19 - 13 @ WAS,ATL,RB,12,WAS,1,12,12,0,1,1,1,0,0,0,2.3,2.3
 Ke'Shawn VaughnF • 21 - 16 vs. SEA,TB,RB,10,SEA,2,2,1,0,1,1,11,0,0,0,2.3,2.3
 Dare OgunbowaleF • 24 - 16 @ NYG,HOU,RB,10,NYG,0,0,0,0,1,1,13,0,0,0,2.3,2.3
 Jonathan TaylorF/OT • 39 - 36 @ MIN,IND,RB,15,MIN,0,0,0,0,1,1,13,0,0,0,2.3,2.3
 Zonovan KnightF • 3 - 19 vs. JAX,NYJ,RB,16,JAX,6,-2,-0.3,0,1,1,15,0,0,0,2.3,2.3
 Justin JacksonF • 16 - 20 @ GB,DET,RB,18,GB,1,2,2,0,1,1,11,0,0,0,2.3,2.3
 Joshua KelleyF • 10 - 38 vs. JAX,LAC,RB,3,JAX,1,-3,-3,0,2,2,6,0,0,0,2.3,2.3
 Nyheim HinesF • 17 - 24 vs. TEN,IND,RB,4,TEN,1,0,0,0,2,2,3,0,0,0,2.3,2.3
 Mark Ingram IIF • 26 - 27 @ ATL,NO,RB,1,ATL,4,22,5.5,0,1,1,1,0,1,1,2.3,2.3
 Khalil HerbertF • 13 - 35 vs. BUF,CHI,RB,16,BUF,6,7,1.2,0,3,2,-4,0,0,0,2.3,2.3
 Keaontay IngramF • 38 - 13 @ SF,ARI,RB,18,SF,3,5,1.7,0,3,2,-2,0,0,0,2.3,2.3
 Caleb HuntleyF • 35 - 17 @ CIN,ATL,RB,7,CIN,6,22,3.7,0,0,0,0,0,0,0,2.2,2.2
 Jonathan WilliamsF • 19 - 13 vs. ATL,WAS,RB,12,ATL,4,22,5.5,0,0,0,0,0,0,0,2.2,2.2
 Brian Robinson Jr.F • 17 - 21 vs. TEN,WAS,RB,5,TEN,9,22,2.4,0,0,0,0,0,0,0,2.2,2.2
 James CookF/OT • 30 - 33 vs. MIN,BUF,RB,10,MIN,5,22,4.4,0,0,0,0,0,0,0,2.2,2.2
 Cam AkersF • 17 - 27 vs. ARI,LAR,RB,10,ARI,6,22,3.7,0,1,0,0,0,0,0,2.2,2.2
 Marlon MackF • 51 - 14 @ LAR,DEN,RB,16,LAR,4,22,5.5,0,1,0,0,0,0,0,2.2,2.2
 Zonovan KnightF • 11 - 6 @ MIA,NYJ,RB,18,MIA,12,22,1.8,0,0,0,0,0,1,0,2.2,2.2
 Patrick RicardF • 26 - 37 @ NE,BAL,FB,3,NE,0,0,0,0,1,1,12,0,0,0,2.2,2.2
 Marlon MackF • 23 - 10 @ CAR,DEN,RB,12,CAR,2,7,3.5,0,1,1,5,0,0,0,2.2,2.2
 Damien HarrisF • 29 - 0 vs. DET,NE,RB,5,DET,4,11,2.8,0,1,1,1,0,0,0,2.2,2.2
 Kenneth GainwellF • 21 - 32 vs. WAS,PHI,RB,10,WAS,1,7,7,0,2,1,5,0,0,0,2.2,2.2
 Matt BreidaF • 12 - 20 @ WAS,NYG,RB,15,WAS,2,6,3,0,1,1,6,0,0,0,2.2,2.2
 Reggie GilliamF • 13 - 35 @ CHI,BUF,FB,16,CHI,0,0,0,0,1,1,12,0,0,0,2.2,2.2
 Kyle JuszczykF • 13 - 0 vs. NO,SF,FB,12,NO,0,0,0,0,2,2,2,0,0,0,2.2,2.2
 Kenyan DrakeF • 14 - 16 @ PIT,BAL,RB,14,PIT,1,1,1,0,2,2,1,0,1,0,2.2,2.2
 Avery WilliamsF • 23 - 20 vs. CLE,ATL,RB,4,CLE,1,21,21,0,0,0,0,0,0,0,2.1,2.1
 Boston ScottF • 35 - 13 vs. PIT,PHI,RB,8,PIT,7,21,3,0,0,0,0,0,0,0,2.1,2.1
 Darrynton EvansF • 19 - 28 vs. GB,CHI,RB,13,GB,3,21,7,0,0,0,0,0,0,0,2.1,2.1
 David MontgomeryF • 13 - 29 vs. MIN,CHI,RB,18,MIN,7,21,3,0,0,0,0,0,0,0,2.1,2.1
 Kenneth GainwellF • 35 - 13 vs. PIT,PHI,RB,8,PIT,1,3,3,0,1,1,8,0,0,0,2.1,2.1
 JaMycal HastyF • 27 - 20 vs. LV,JAX,RB,9,LV,3,6,2,0,1,1,5,0,0,0,2.1,2.1
 Nyheim HinesF • 13 - 35 @ CHI,BUF,RB,16,CHI,1,2,2,0,2,1,9,0,1,0,2.1,2.1
 Dare OgunbowaleF • 27 - 23 @ DAL,HOU,RB,14,DAL,1,-3,-3,0,2,2,4,0,0,0,2.1,2.1
 Jerick McKinnonF • 20 - 17 @ IND,KC,RB,3,IND,7,20,2.9,0,1,0,0,0,0,0,2,2
 Brian Robinson Jr.F • 16 - 17 @ IND,WAS,RB,8,IND,8,20,2.5,0,0,0,0,0,0,0,2,2
 Kenneth GainwellF • 17 - 20 @ ARI,PHI,RB,5,ARI,3,20,6.7,0,0,0,0,0,0,0,2,2
 J.D. McKissicF • 7 - 12 @ CHI,WAS,RB,6,CHI,2,20,10,0,3,0,0,0,0,0,2,2
 Matt BreidaF • 24 - 16 vs. HOU,NYG,RB,10,HOU,6,20,3.3,0,0,0,0,0,0,0,2,2
 Ty ChandlerF • 13 - 29 @ CHI,MIN,RB,18,CHI,6,20,3.3,0,0,0,0,0,0,0,2,2
 Samaje PerineF • 20 - 17 @ DAL,CIN,RB,2,DAL,1,2,2,0,1,1,8,0,0,0,2,2
 Damien HarrisF • 14 - 33 vs. CHI,NE,RB,7,CHI,3,8,2.7,0,2,1,2,0,0,0,2,2
 Alec IngoldF • 20 - 7 vs. NE,MIA,FB,1,NE,1,2,2,0,2,1,8,0,0,0,2,2
 DeeJay DallasF • 39 - 32 @ NO,SEA,RB,5,NO,1,4,4,0,1,1,6,0,0,0,2,2
 Keith SmithF • 28 - 14 vs. SF,ATL,FB,6,SF,1,2,2,0,1,1,8,0,0,0,2,2
 Ameer AbdullahF • 13 - 31 vs. KC,LV,RB,18,KC,0,0,0,0,2,1,10,0,0,0,2,2
 Trey SermonF • 29 - 21 vs. JAX,PHI,RB,4,JAX,2,19,9.5,0,0,0,0,0,0,0,1.9,1.9
 Darrel WilliamsF • 16 - 26 @ CAR,ARI,RB,4,CAR,4,19,4.8,0,1,0,0,0,0,0,1.9,1.9
 Keaontay IngramF • 10 - 38 vs. SF,ARI,RB,11,SF,5,19,3.8,0,0,0,0,0,0,0,1.9,1.9
 D'Onta ForemanF • 24 - 10 @ LAR,CAR,RB,6,LAR,5,19,3.8,0,0,0,0,0,0,0,1.9,1.9
 Kevin HarrisF • 30 - 24 @ LV,NE,RB,15,LV,5,19,3.8,0,0,0,0,0,0,0,1.9,1.9
 Tony PollardF • 26 - 6 @ WAS,DAL,RB,18,WAS,7,19,2.7,0,1,0,0,0,0,0,1.9,1.9
 Malik DavisF • 26 - 6 @ WAS,DAL,RB,18,WAS,5,19,3.8,0,0,0,0,0,0,0,1.9,1.9
 Ty JohnsonF • 9 - 16 @ DEN,NYJ,RB,7,DEN,1,3,3,0,1,1,6,0,0,0,1.9,1.9
 Jaylen WarrenF • 30 - 37 vs. CIN,PIT,RB,11,CIN,0,0,0,0,1,1,9,0,0,0,1.9,1.9
 Michael BurtonF/OT • 20 - 17 vs. TEN,KC,FB,9,TEN,1,0,0,0,1,1,9,0,0,0,1.9,1.9
 Isiah PachecoF/OT • 20 - 17 vs. TEN,KC,RB,9,TEN,5,5,1,0,1,1,4,0,0,0,1.9,1.9
 Marlon MackF • 10 - 9 @ BAL,DEN,RB,13,BAL,2,3,1.5,0,1,1,6,0,0,0,1.9,1.9
 C.J. HamF • 34 - 23 @ DET,MIN,FB,14,DET,0,0,0,0,1,1,9,0,0,0,1.9,1.9
 Nyheim HinesF/OT • 30 - 33 vs. MIN,BUF,RB,10,MIN,0,0,0,0,1,1,9,0,0,0,1.9,1.9
 Chase EdmondsF • 17 - 10 @ TEN,DEN,RB,10,TEN,2,9,4.5,0,2,1,0,0,0,0,1.9,1.9
 Alec IngoldF • 32 - 29 @ BUF,MIA,FB,15,BUF,1,2,2,0,2,1,7,0,0,0,1.9,1.9
 Dwayne WashingtonF • 10 - 20 vs. TB,NO,RB,2,TB,4,18,4.5,0,0,0,0,0,0,0,1.8,1.8
 Matt BreidaF • 20 - 12 vs. CHI,NYG,RB,4,CHI,3,18,6,0,0,0,0,0,0,0,1.8,1.8
 Zack MossF • 54 - 19 @ DAL,IND,RB,13,DAL,3,18,6,0,0,0,0,0,0,0,1.8,1.8
 Jordan WilkinsF • 20 - 25 @ LV,IND,RB,10,LV,3,18,6,0,0,0,0,0,0,0,1.8,1.8
 James CookQ1 6:12 • 7 - 3 @ CIN,BUF,RB,17,CIN,2,18,9,0,0,0,0,0,0,0,1.8,1.8
 Michael BurtonF • 27 - 24 vs. LAC,KC,FB,2,LAC,1,6,6,0,1,1,2,0,0,0,1.8,1.8
 Tony PollardF • 25 - 10 vs. WAS,DAL,RB,4,WAS,8,6,0.8,0,3,1,2,0,0,0,1.8,1.8
 Corey ClementF • 24 - 25 vs. LAC,ARI,RB,12,LAC,0,0,0,0,1,1,8,0,0,0,1.8,1.8
 Alexander MattisonF • 3 - 40 vs. DAL,MIN,RB,11,DAL,2,0,0,0,1,1,8,0,0,0,1.8,1.8
 Nyheim HinesF/OT • 9 - 12 @ DEN,IND,RB,5,DEN,1,3,3,0,2,1,5,0,0,0,1.8,1.8
 Ameer AbdullahF • 27 - 20 @ JAX,LV,RB,9,JAX,0,0,0,0,3,1,8,0,0,0,1.8,1.8
 Dontrell HilliardF/OT • 20 - 17 @ KC,TEN,RB,9,KC,3,12,4,0,1,1,-4,0,0,0,1.8,1.8
 Trayveon WilliamsF • 23 - 10 vs. CLE,CIN,RB,14,CLE,1,2,2,0,1,1,6,0,0,0,1.8,1.8
 Avery WilliamsF • 28 - 14 vs. SF,ATL,RB,6,SF,2,6,3,0,1,1,2,0,0,0,1.8,1.8
 Dontrell HilliardF • 17 - 10 vs. DEN,TEN,RB,10,DEN,1,2,2,0,2,1,6,0,0,0,1.8,1.8
 Salvon AhmedF • 23 - 21 @ NE,MIA,RB,17,NE,0,0,0,0,1,1,8,0,0,0,1.8,1.8
 Zack MossF • 41 - 7 vs. TEN,BUF,RB,2,TEN,3,17,5.7,0,1,0,0,0,0,0,1.7,1.7
 Chase EdmondsF • 16 - 10 vs. PIT,MIA,RB,7,PIT,7,17,2.4,0,2,0,0,0,0,0,1.7,1.7
 Darrell Henderson Jr.F • 12 - 20 @ ARI,LAR,RB,3,ARI,4,17,4.2,0,1,0,0,0,0,0,1.7,1.7
 James RobinsonF • 17 - 22 vs. NE,NYJ,RB,8,NE,5,17,3.4,0,1,0,0,0,0,0,1.7,1.7
 D'Ernest JohnsonF • 32 - 13 vs. CIN,CLE,RB,8,CIN,4,17,4.2,0,0,0,0,0,0,0,1.7,1.7
 Ty JohnsonF • 20 - 17 vs. BUF,NYJ,RB,9,BUF,2,17,8.5,0,0,0,0,0,0,0,1.7,1.7
 Caleb HuntleyF • 16 - 19 vs. PIT,ATL,RB,13,PIT,4,17,4.2,0,0,0,0,0,0,0,1.7,1.7
 Alexander MattisonF • 27 - 24 vs. NYG,MIN,RB,16,NYG,4,17,4.2,0,0,0,0,0,0,0,1.7,1.7
 David JohnsonF • 27 - 20 vs. LAR,NO,RB,11,LAR,1,-4,-4,0,1,1,11,0,0,0,1.7,1.7
 Patrick RicardF • 9 - 24 @ NYJ,BAL,FB,1,NYJ,0,0,0,0,1,1,7,0,0,0,1.7,1.7
 Hassan HaskinsF/OT • 20 - 17 @ KC,TEN,RB,9,KC,1,5,5,0,1,1,2,0,0,0,1.7,1.7
 Mike DavisF • 13 - 27 @ NO,BAL,RB,9,NO,0,0,0,0,1,1,7,0,0,0,1.7,1.7
 Derek WattF • 16 - 19 @ ATL,PIT,FB,13,ATL,1,4,4,0,1,1,3,0,0,0,1.7,1.7
 Nyheim HinesF • 20 - 12 vs. NYJ,BUF,RB,14,NYJ,1,3,3,0,1,1,4,0,0,0,1.7,1.7
 Chuba HubbardF • 24 - 10 @ LAR,CAR,RB,6,LAR,2,6,3,0,1,1,1,0,0,0,1.7,1.7
 Troy HairstonF • 3 - 31 vs. JAX,HOU,FB,17,JAX,0,0,0,0,1,1,7,0,0,0,1.7,1.7
 Godwin IgwebuikeF • 23 - 6 vs. NYJ,SEA,RB,17,NYJ,3,4,1.3,0,1,1,3,0,0,0,1.7,1.7
 Reggie GilliamQ1 6:12 • 7 - 3 @ CIN,BUF,FB,17,CIN,0,0,0,0,1,1,7,0,0,0,1.7,1.7
 Royce FreemanF • 31 - 32 @ IND,HOU,RB,18,IND,7,15,2.1,0,1,1,2,0,1,1,1.7,1.7
 Justice HillF • 38 - 42 vs. MIA,BAL,RB,2,MIA,3,16,5.3,0,0,0,0,0,0,0,1.6,1.6
 Damien HarrisF • 33 - 26 @ MIN,NE,RB,12,MIN,5,16,3.2,0,0,0,0,0,0,0,1.6,1.6
 Boston ScottF • 26 - 17 vs. DAL,PHI,RB,6,DAL,6,16,2.7,0,0,0,0,0,0,0,1.6,1.6
 Gus EdwardsF • 27 - 16 @ CIN,BAL,RB,18,CIN,4,16,4,0,0,0,0,0,0,0,1.6,1.6
 Avery WilliamsF • 31 - 27 @ LAR,ATL,RB,2,LAR,0,0,0,0,1,1,6,0,0,0,1.6,1.6
 Justice HillF • 23 - 20 vs. CLE,BAL,RB,7,CLE,5,26,5.2,0,0,0,0,0,1,1,1.6,1.6
 Caleb HuntleyF • 27 - 24 vs. CHI,ATL,RB,11,CHI,1,4,4,0,1,1,2,0,0,0,1.6,1.6
 Kene NwangwuF • 3 - 40 vs. DAL,MIN,RB,11,DAL,4,1,0.2,0,1,1,5,0,0,0,1.6,1.6
 C.J. HamF • 23 - 7 vs. GB,MIN,FB,1,GB,0,0,0,0,1,1,6,0,0,0,1.6,1.6
 Patrick RicardF • 13 - 27 @ NO,BAL,FB,9,NO,1,2,2,0,1,1,4,0,0,0,1.6,1.6
 Adam PrenticeF • 10 - 20 @ PHI,NO,FB,17,PHI,1,2,2,0,1,1,4,0,0,0,1.6,1.6
 Rashaad PennyF • 27 - 7 @ SF,SEA,RB,2,SF,6,15,2.5,0,0,0,0,0,0,0,1.5,1.5
 AJ DillonF • 23 - 21 @ WAS,GB,RB,7,WAS,4,15,3.8,0,0,0,0,0,0,0,1.5,1.5
 Joshua KelleyF • 24 - 34 @ HOU,LAC,RB,4,HOU,4,15,3.8,0,2,0,0,0,0,0,1.5,1.5
 Ke'Shawn VaughnF/OT • 23 - 17 @ CLE,TB,RB,12,CLE,4,15,3.8,0,0,0,0,0,0,0,1.5,1.5
 J.K. DobbinsF • 24 - 20 @ NYG,BAL,RB,6,NYG,7,15,2.1,0,0,0,0,0,0,0,1.5,1.5
 Patrick TaylorF • 24 - 12 vs. LAR,GB,RB,15,LAR,4,15,3.8,0,0,0,0,0,0,0,1.5,1.5
 Rachaad WhiteF • 30 - 17 @ ATL,TB,RB,18,ATL,4,15,3.8,0,0,0,0,0,0,0,1.5,1.5
 Hassan HaskinsF • 19 - 10 vs. IND,TEN,RB,7,IND,0,0,0,0,1,1,5,0,0,0,1.5,1.5
 Rex BurkheadF • 30 - 15 @ MIA,HOU,RB,12,MIA,0,0,0,0,2,1,5,0,0,0,1.5,1.5
 Isaiah SpillerF • 24 - 25 @ ARI,LAC,RB,12,ARI,2,3,1.5,0,1,1,2,0,0,0,1.5,1.5
 Derek WattF • 17 - 24 @ IND,PIT,FB,12,IND,1,4,4,0,1,1,1,0,0,0,1.5,1.5
 Dare OgunbowaleF • 10 - 23 vs. WAS,HOU,RB,11,WAS,0,0,0,0,1,1,5,0,0,0,1.5,1.5
 Troy HairstonF/OT • 20 - 20 vs. IND,HOU,FB,1,IND,0,0,0,0,1,1,5,0,0,0,1.5,1.5
 Jakob JohnsonF • 30 - 29 @ KC,LV,FB,5,KC,0,0,0,0,1,1,5,0,0,0,1.5,1.5
 Jeff Wilson Jr.F • 28 - 14 @ ATL,SF,RB,6,ATL,7,25,3.6,0,1,0,0,0,1,1,1.5,1.5
 Demetric Felton Jr.F • 13 - 3 vs. BAL,CLE,RB,15,BAL,0,0,0,0,1,1,5,0,0,0,1.5,1.5
 C.J. HamF • 27 - 24 vs. NYG,MIN,FB,16,NYG,0,0,0,0,1,1,5,0,0,0,1.5,1.5
 Jason CabindaF • 41 - 10 vs. CHI,DET,FB,17,CHI,0,0,0,0,1,1,5,0,0,0,1.5,1.5
 Ty'Son WilliamsF • 38 - 13 @ SF,ARI,RB,18,SF,0,0,0,0,1,1,5,0,0,0,1.5,1.5
 Larry Rountree IIIF • 31 - 28 @ DEN,LAC,RB,18,DEN,3,4,1.3,0,1,1,1,0,0,0,1.5,1.5
 Gary BrightwellF • 19 - 16 vs. CAR,NYG,RB,2,CAR,1,14,14,0,0,0,0,0,0,0,1.4,1.4
 Chase EdmondsF • 27 - 31 @ DET,MIA,RB,8,DET,4,14,3.5,0,0,0,0,0,0,0,1.4,1.4
 Jordan MasonF • 10 - 38 @ ARI,SF,RB,11,ARI,4,14,3.5,0,0,0,0,0,0,0,1.4,1.4
 Justin JacksonF • 29 - 0 @ NE,DET,RB,5,NE,3,14,4.7,0,1,0,0,0,0,0,1.4,1.4
 Chuba HubbardF • 25 - 15 vs. ATL,CAR,RB,10,ATL,5,14,2.8,0,0,0,0,0,0,0,1.4,1.4
 Dare OgunbowaleF/OT • 24 - 30 vs. KC,HOU,RB,15,KC,8,14,1.8,0,0,0,0,0,0,0,1.4,1.4
 Ty JohnsonF • 30 - 31 @ CLE,NYJ,RB,2,CLE,0,0,0,0,3,1,4,0,0,0,1.4,1.4
 Chris EvansF • 12 - 27 @ NYJ,CIN,RB,3,NYJ,0,0,0,0,1,1,4,0,0,0,1.4,1.4
 Brandon BoldenF/OT • 16 - 22 @ DEN,LV,RB,11,DEN,0,0,0,0,1,1,4,0,0,0,1.4,1.4
 Matt BreidaF/OT • 20 - 20 vs. WAS,NYG,RB,13,WAS,0,0,0,0,1,1,4,0,0,0,1.4,1.4
 Mike BooneF/OT • 19 - 16 @ LAC,DEN,RB,6,LAC,1,1,1,0,4,1,3,0,0,0,1.4,1.4
 Justice HillF • 17 - 9 vs. ATL,BAL,RB,16,ATL,0,0,0,0,1,1,4,0,0,0,1.4,1.4
 Leonard FournetteF • 30 - 17 @ ATL,TB,RB,18,ATL,0,0,0,0,1,1,4,0,0,0,1.4,1.4
